genome_ID	OTU	NCBI_ID	novelty_category
pri	2958	483937	known_strain
rcr	2959	38310	known_strain
mau	2960	47850	known_strain
ech	2961	945	known_strain
ncu	2962	1031538	known_strain
schf	2963	42881	known_strain
stq	2964	154	known_strain
aeb	2965	1871063	known_strain
dab	2966	1768108	known_strain
gbn	2967	60035	known_strain
cmik	2968	1849603	known_strain
dku	2969	58135	known_strain
cjq	2970	197	known_strain
nal	2971	53437	known_strain
spic	2972	70258	known_strain
rva	2973	1069	known_strain
srn	2974	285473	known_strain
ctj	2975	813	known_strain
tpas	2976	160	known_strain
hsm	2977	731	known_strain
abh	2978	470	known_strain
sak	2979	1311	known_strain
mgeo	2980	48076	known_strain
pmut	2981	1499308	known_strain
eat	2982	44751	known_strain
cbat	2983	76594	known_strain
hth	2984	940	known_strain
ori	2985	28251	known_strain
mym	2986	1297742	known_strain
bbe	2987	1393	known_strain
ipi	2988	1096243	known_strain
saco	2989	1326	known_strain
mkc	2990	431057	known_strain
dia	2991	721785	known_strain
mcas	2992	29555	known_strain
gct	2993	1891658	known_strain
capq	2994	44737	known_strain
rrc	2995	783	known_strain
cdt	2996	1717	known_strain
mtf	2997	1773	known_strain
cmat	2998	43768	known_strain
hty	2999	76936	known_strain
cte	3000	1097	known_strain
lxy	3001	1575	known_strain
shaw	3002	67305	known_strain
spng	3003	1313	known_strain
naqu	3004	160826	known_strain
hcs	3005	213554	known_strain
mcer	3006	1056807	known_strain
ttm	3007	1517	known_strain
gpi	3008	345632	known_strain
bqu	3009	803	known_strain
abau	3010	470	known_strain
pba	3011	930166	known_strain
magn	3012	31872	known_strain
snf	3013	66374	known_strain
chy	3014	129958	known_strain
pala	3015	126385	known_strain
rta	3016	94132	known_strain
bsu	3017	1423	known_strain
apor	3018	189834	known_strain
nmv	3019	42253	known_strain
del	3020	1886637	known_strain
gvg	3021	2702	known_strain
tsph	3022	1123043	known_strain
hia	3023	727	known_strain
pjo	3024	387661	known_strain
micg	3025	39595	known_strain
eha	3026	253239	known_strain
ddl	3027	233055	known_strain
ctjt	3028	813	known_strain
wct	3029	759620	known_strain
xcc	3030	339	known_strain
pmon	3031	76759	known_strain
blb	3032	216816	known_strain
mhyo	3033	2099	known_strain
ncy	3034	135487	known_strain
ala	3035	1789224	known_strain
ilo	3036	135577	known_strain
acq	3037	29317	known_strain
rdn	3038	2047	known_strain
crp	3039	114185	known_strain
ppul	3040	93221	known_strain
theh	3041	1971895	known_strain
msai	3042	2124	known_strain
arz	3043	1667	known_strain
mhv	3044	2100	known_strain
smj	3045	1309	known_strain
yee	3046	630	known_strain
spf	3047	1314	known_strain
chz	3048	1871047	known_strain
eio	3049	225084	known_strain
msao	3050	1785	known_strain
ced	3051	1778540	known_strain
pvs	3052	622681	known_strain
pste	3053	169760	known_strain
nhi	3054	2039639	known_strain
sga	3055	315405	known_strain
sfz	3056	216937	known_strain
banm	3057	28025	known_strain
crf	3058	1717	known_strain
rbc	3059	1433126	known_strain
noo	3060	35761	known_strain
btra	3061	47735	known_strain
plk	3062	1928616	known_strain
cgb	3063	1718	known_strain
ere	3064	39491	known_strain
pmk	3065	300	known_strain
cba	3066	1491	known_strain
dys	3067	1891233	known_strain
tmi	3068	2336	known_strain
mavi	3069	1764	known_strain
prot	3070	229037	known_strain
kal	3071	43357	known_strain
sbag	3072	95818	known_strain
mvi	3073	85404	known_strain
shun	3074	1077946	known_strain
msg	3075	1772	known_strain
smon	3076	1178516	known_strain
lre	3077	1598	known_strain
bhr	3078	140	known_strain
pvr	3079	76761	known_strain
arb	3080	1872624	known_strain
bay	3081	1390	known_strain
abz	3082	470	known_strain
tht	3083	1897616	known_strain
ssu	3084	1307	known_strain
fpt	3085	28110	known_strain
leq	3086	104608	known_strain
chyo	3087	198	known_strain
pola	3088	1920175	known_strain
mmic	3089	1773	known_strain
cmg	3090	83560	known_strain
pae	3091	287	known_strain
mesq	3092	1930902	known_strain
spno	3093	1313	known_strain
sds	3094	1334	known_strain
mav	3095	1764	known_strain
tye	3096	28262	known_strain
sfs	3097	623	known_strain
saga	3098	447471	known_strain
serf	3099	616	known_strain
ssch	3100	1295	known_strain
dei	3101	1871048	known_strain
pmot	3102	76759	known_strain
aaz	3103	732	known_strain
ssh	3104	1654388	known_strain
paeb	3105	287	known_strain
kpl	3106	71999	known_strain
ajd	3107	650	known_strain
ssah	3108	1304	known_strain
mte	3109	1773	known_strain
smu	3110	1309	known_strain
msq	3111	1874317	known_strain
cst	3112	1511	known_strain
kge	3113	914150	known_strain
agl	3114	1679444	known_strain
ful	3115	861	known_strain
baro	3116	46358	known_strain
dok	3117	2024995	known_strain
ypc	3118	633	known_strain
dod	3119	2024995	known_strain
dori	3120	1168034	known_strain
coz	3121	56799	known_strain
jag	3122	55508	known_strain
sml	3123	40324	known_strain
kie	3124	61648	known_strain
sfc	3125	46355	known_strain
amn	3126	33910	known_strain
cob	3127	717609	known_strain
hiw	3128	727	known_strain
hiu	3129	727	known_strain
bcd	3130	56426	known_strain
pacr	3131	1940612	known_strain
sev	3132	28901	known_strain
plim	3133	622681	known_strain
cnr	3134	237258	known_strain
pch	3135	587753	known_strain
saug	3136	1280	known_strain
acra	3137	1872122	known_strain
foh	3138	2018467	known_strain
wci	3139	759620	known_strain
lapi	3140	303541	known_strain
nad	3141	1824	known_strain
hpyf	3142	210	known_strain
vpt	3143	1473	known_strain
rra	3144	783	known_strain
mtab	3145	219745	known_strain
mfq	3146	2128	known_strain
ftx	3147	263	known_strain
psi	3148	588	known_strain
gap	3149	1196095	known_strain
rrt	3150	1829	known_strain
mme	3151	119864	known_strain
lmoj	3152	1639	known_strain
hha	3153	1053	known_strain
mmo	3154	2118	known_strain
bbh	3155	518	known_strain
csq	3156	1548	known_strain
cohn	3157	1883426	known_strain
miz	3158	83262	known_strain
bact	3159	638619	known_strain
svr	3160	48665	known_strain
mmv	3161	36809	known_strain
clq	3162	201	known_strain
ssv	3163	1307	known_strain
doa	3164	132132	known_strain
tpd	3165	496866	known_strain
nya	3166	209247	known_strain
ddd	3167	204038	known_strain
sgv	3168	553510	known_strain
mkr	3169	1069220	known_strain
splm	3170	28214	known_strain
rrj	3171	783	known_strain
cpeg	3172	1471400	known_strain
sny	3173	1081630	known_strain
mhal	3174	75985	known_strain
tur	3175	2049042	known_strain
das	3176	182210	known_strain
fba	3177	1871037	known_strain
aey	3178	414996	known_strain
ppu	3179	303	known_strain
nci	3180	493	known_strain
dor	3181	1563	known_strain
mgf	3182	2096	known_strain
pci	3183	36746	known_strain
paem	3184	287	known_strain
mgly	3185	171285	known_strain
sauu	3186	1280	known_strain
baml	3187	1390	known_strain
bacl	3188	1423	known_strain
mlu	3189	1270	known_strain
cola	3190	56799	known_strain
amy	3191	52773	known_strain
mhyd	3192	48074	known_strain
ssia	3193	1642299	known_strain
hpaz	3194	738	known_strain
arv	3195	948519	known_strain
ldb	3196	1584	known_strain
cez	3197	40001	known_strain
mbx	3198	1765	known_strain
bzg	3199	28119	known_strain
cbe	3200	1520	known_strain
hdt	3201	53399	known_strain
synd	3202	1131	known_strain
bste	3203	46506	known_strain
fpra	3204	853	known_strain
saw	3205	1280	known_strain
vit	3206	60	known_strain
oek	3207	1915060	known_strain
fpv	3208	96345	known_strain
mbm	3209	1765	known_strain
agg	3210	1872417	known_strain
mga	3211	2096	known_strain
yin	3212	631	known_strain
fci	3213	285729	known_strain
pvd	3214	33069	known_strain
ruf	3215	1962674	known_strain
mthd	3216	252514	known_strain
rud	3217	1962674	known_strain
amw	3218	770	known_strain
sgal	3219	33899	known_strain
man	3220	349221	known_strain
htr	3221	265883	known_strain
snb	3222	1313	known_strain
mjl	3223	1785	known_strain
bhi	3224	140	known_strain
pra	3225	33010	known_strain
marm	3226	1897614	known_strain
fln	3227	477680	known_strain
pin	3228	357794	known_strain
cdip	3229	1717	known_strain
cdp	3230	1717	known_strain
thyd	3231	981385	known_strain
phy	3232	57487	known_strain
bado	3233	1680	known_strain
mgel	3234	1871037	known_strain
ceg	3235	1965322	known_strain
pav	3236	1747	known_strain
ebu	3237	1849603	known_strain
idi	3238	1874361	known_strain
shw	3239	50422	known_strain
bng	3240	55210	known_strain
asr	3241	652	known_strain
cpn	3242	83558	known_strain
mim	3243	51671	known_strain
cdi	3244	1717	known_strain
rho	3245	301301	known_strain
eml	3246	81459	known_strain
peg	3247	198251	known_strain
azc	3248	7	known_strain
fpk	3249	96345	known_strain
afq	3250	511	known_strain
pprc	3251	380021	known_strain
civ	3252	1118202	known_strain
snu	3253	1313	known_strain
pap	3254	287	known_strain
cjer	3255	197	known_strain
aell	3256	913109	known_strain
elp	3257	562	known_strain
ctt	3258	363952	known_strain
atx	3259	930	known_strain
csa	3260	158080	known_strain
cthu	3261	296745	known_strain
bba	3262	959	known_strain
ksk	3263	2066	known_strain
nok	3264	1926288	known_strain
ccx	3265	184914	known_strain
pca	3266	19	known_strain
sfu	3267	119484	known_strain
baq	3268	1390	known_strain
srq	3269	1917441	known_strain
oaq	3270	639310	known_strain
sall	3271	68570	known_strain
stk	3272	1348	known_strain
dru	3273	1564	known_strain
mmar	3274	477641	known_strain
apel	3275	1858656	known_strain
cpar	3276	1563222	known_strain
alig	3277	720	known_strain
sage	3278	1311	known_strain
ami	3279	40567	known_strain
dwd	3280	947919	known_strain
dli	3281	45656	known_strain
cati	3282	54104	known_strain
tpp	3283	160	known_strain
rri	3284	783	known_strain
dco	3285	1863	known_strain
pluf	3286	33926	known_strain
cjei	3287	197	known_strain
let	3288	47254	known_strain
psin	3289	1235591	known_strain
sfn	3290	623	known_strain
cem	3291	158822	known_strain
cpat	3292	1501	known_strain
lmol	3293	1639	known_strain
carn	3294	48221	known_strain
vpe	3295	34073	known_strain
caer	3296	74426	known_strain
laci	3297	1937692	known_strain
hpyi	3298	210	known_strain
mti	3299	1773	known_strain
mcak	3300	1855823	known_strain
llut	3301	340320	known_strain
psw	3302	157783	known_strain
cmn	3303	83560	known_strain
bsul	3304	1423	known_strain
cpeo	3305	85991	known_strain
sauf	3306	1280	known_strain
gau	3307	173480	known_strain
cpse	3308	1719	known_strain
paf	3309	287	known_strain
mala	3310	45363	known_strain
ppnm	3311	93220	known_strain
paea	3312	58172	known_strain
lcc	3313	1273132	known_strain
ceq	3314	1592897	known_strain
lfc	3315	180	known_strain
hax	3316	2020862	known_strain
fmo	3317	850	known_strain
cted	3318	136857	known_strain
cuz	3319	65058	known_strain
bde	3320	1689	known_strain
mham	3321	75985	known_strain
asx	3322	889453	known_strain
mbat	3323	1679002	known_strain
clac	3324	1241981	known_strain
lmom	3325	1639	known_strain
nla	3326	486	known_strain
vgo	3327	1333996	known_strain
dpr	3328	894	known_strain
ban	3329	1392	known_strain
talb	3330	1592106	known_strain
actz	3331	29317	known_strain
suy	3332	1280	known_strain
tvu	3333	2026	known_strain
mag	3334	84159	known_strain
tpq	3335	189384	known_strain
slg	3336	28035	known_strain
cdw	3337	1717	known_strain
echs	3338	945	known_strain
srr	3339	82996	known_strain
pfo	3340	294	known_strain
msd	3341	83455	known_strain
marg	3342	2094	known_strain
dhd	3343	49338	known_strain
bap	3344	9	known_strain
ria	3345	59737	known_strain
stp	3346	168695	known_strain
palk	3347	237609	known_strain
bls	3348	28025	known_strain
pld	3349	235572	known_strain
sui	3350	1307	known_strain
fib	3351	1871320	known_strain
pmf	3352	1219	known_strain
pam	3353	553	known_strain
bno	3354	291645	known_strain
mpsy	3355	1704499	known_strain
pmn	3356	1219	known_strain
slw	3357	33070	known_strain
naf	3358	1509243	known_strain
patr	3359	29471	known_strain
mfu	3360	35	known_strain
mdj	3361	398049	known_strain
pchl	3362	203192	known_strain
bcef	3363	1396	known_strain
scq	3364	216935	known_strain
smob	3365	35621	known_strain
parc	3366	1869337	known_strain
bvir	3367	544645	known_strain
cuj	3368	65058	known_strain
aid	3369	756892	known_strain
bua	3370	9	known_strain
pput	3371	303	known_strain
hmn	3372	402384	known_strain
ert	3373	39491	known_strain
cpu	3374	1719	known_strain
mye	3375	1785	known_strain
tes	3376	1332264	known_strain
abat	3377	2024896	known_strain
ecd	3378	562	known_strain
spau	3379	13689	known_strain
acac	3380	105841	known_strain
bsto	3381	960	known_strain
hih	3382	727	known_strain
msm	3383	1772	known_strain
sfer	3384	1345	known_strain
pstg	3385	1940610	known_strain
lls	3386	1358	known_strain
sjj	3387	1313	known_strain
scai	3388	1329	known_strain
pmi	3389	1219	known_strain
ftf	3390	263	known_strain
mfm	3391	2115	known_strain
nia	3392	1176587	known_strain
agu	3393	106649	known_strain
bhp	3394	1287055	known_strain
pros	3395	290513	known_strain
abb	3396	470	known_strain
mfa	3397	405	known_strain
sum	3398	336809	known_strain
ect	3399	562	known_strain
syh	3400	1131	known_strain
fsu	3401	833	known_strain
mdf	3402	1801	known_strain
alz	3403	232	known_strain
cpor	3404	1197717	known_strain
mva	3405	110539	known_strain
sta	3406	154	known_strain
sib	3407	1338	known_strain
ajp	3408	452627	known_strain
mhw	3409	1675036	known_strain
toc	3410	291990	known_strain
hcr	3411	295595	known_strain
mgry	3412	55518	known_strain
pfw	3413	321846	known_strain
fli	3414	999	known_strain
fam	3415	1188319	known_strain
flg	3416	2058762	known_strain
xor	3417	347	known_strain
seri	3418	315358	known_strain
mej	3419	754476	known_strain
chro	3420	306190	known_strain
sens	3421	28901	known_strain
asf	3422	49082	known_strain
ppb	3423	303	known_strain
prp	3424	287	known_strain
dsu	3425	146939	known_strain
echp	3426	945	known_strain
deg	3427	61435	known_strain
syt	3428	1143	known_strain
pbq	3429	1904861	known_strain
ido	3430	372663	known_strain
camc	3431	43765	known_strain
ttu	3432	2426	known_strain
fno	3433	2424	known_strain
bbrs	3434	1685	known_strain
tte	3435	119072	known_strain
air	3436	1659	known_strain
sms	3437	336809	known_strain
ssub	3438	36818	known_strain
tmt	3439	583357	known_strain
ppw	3440	303	known_strain
sez	3441	1336	known_strain
psn	3442	151895	known_strain
poc	3443	28135	known_strain
nmx	3444	487	known_strain
micc	3445	1769779	known_strain
cul	3446	65058	known_strain
hhq	3447	210	known_strain
nbe	3448	1804624	known_strain
nme	3449	487	known_strain
hcd	3450	573657	known_strain
paeh	3451	58172	known_strain
rpd	3452	1076	known_strain
cut	3453	1072256	known_strain
ptv	3454	200450	known_strain
tped	3455	409322	known_strain
lpop	3456	1172565	known_strain
fjg	3457	459526	known_strain
mmes	3458	39956	known_strain
ahm	3459	340345	known_strain
baab	3460	1898108	known_strain
bvr	3461	1079	known_strain
cau	3462	1108	known_strain
ndp	3463	402297	known_strain
kqi	3464	1544730	known_strain
paeq	3465	58172	known_strain
xca	3466	339	known_strain
msal	3467	404941	known_strain
cln	3468	201	known_strain
rpg	3469	782	known_strain
ffa	3470	1355330	known_strain
ctw	3471	813	known_strain
psd	3472	415229	known_strain
emn	3473	1117645	known_strain
sss	3474	1307	known_strain
coi	3475	1719	known_strain
pax	3476	1747	known_strain
bapi	3477	1686310	known_strain
chm	3478	1223514	known_strain
svb	3479	1343	known_strain
fcm	3480	1306519	known_strain
senl	3481	28901	known_strain
scav	3482	67258	known_strain
tig	3483	40754	known_strain
tpu	3484	160	known_strain
tra	3485	332249	known_strain
myg	3486	2108	known_strain
rba	3487	265606	known_strain
bpn	3488	203804	known_strain
nod	3489	1823	known_strain
acc	3490	48296	known_strain
fau	3491	81475	known_strain
afri	3492	1085644	known_strain
pmao	3493	437900	known_strain
pjd	3494	58172	known_strain
cpx	3495	1719	known_strain
ase	3496	1871	known_strain
cnt	3497	158822	known_strain
cpj	3498	83558	known_strain
sast	3499	67282	known_strain
hil	3500	727	known_strain
myr	3501	1874736	known_strain
hag	3502	1486246	known_strain
bra	3503	376	known_strain
cwe	3504	67827	known_strain
pmw	3505	61624	known_strain
pswu	3506	1178515	known_strain
phal	3507	1888915	known_strain
nani	3508	326522	known_strain
pbj	3509	1126833	known_strain
bbev	3510	632773	known_strain
hht	3511	341045	known_strain
tii	3512	1891279	known_strain
aaqi	3513	1315211	known_strain
ocd	3514	1967289	known_strain
edl	3515	1906663	known_strain
jar	3516	1868794	known_strain
sxl	3517	1288	known_strain
mste	3518	1520670	known_strain
enx	3519	42895	known_strain
cpy	3520	66219	known_strain
tfu	3521	2021	known_strain
elim	3522	1736	known_strain
mabl	3523	36809	known_strain
nmw	3524	487	known_strain
sagc	3525	1311	known_strain
sanw	3526	60923	known_strain
flv	3527	1913981	known_strain
sega	3528	28901	known_strain
dog	3529	1909699	known_strain
kvr	3530	1272	known_strain
bgj	3531	1109412	known_strain
sagp	3532	1311	known_strain
ctub	3533	38304	known_strain
cfc	3534	28028	known_strain
lbq	3535	1082704	known_strain
kai	3536	1873500	known_strain
rma	3537	1541743	known_strain
bao	3538	1390	known_strain
cfs	3539	813	known_strain
tje	3540	584609	known_strain
pib	3541	1870820	known_strain
dmx	3542	61435	known_strain
sae	3543	1280	known_strain
cdj	3544	2748	known_strain
hco	3545	507626	known_strain
ots	3546	784	known_strain
msu	3547	157673	known_strain
psac	3548	1642647	known_strain
smh	3549	336809	known_strain
saue	3550	1280	known_strain
ctes	3551	285	known_strain
hpyd	3552	210	known_strain
gva	3553	2702	known_strain
cjg	3554	266749	known_strain
eke	3555	1891644	known_strain
slh	3556	206403	known_strain
pmp	3557	747	known_strain
ccoc	3558	199	known_strain
kor	3559	497725	known_strain
dcs	3560	1849581	known_strain
ssil	3561	76853	known_strain
bcad	3562	1585976	known_strain
daer	3563	1288495	known_strain
rty	3564	785	known_strain
bson	3565	119858	known_strain
hpak	3566	738	known_strain
spb	3567	1314	known_strain
btho	3568	818	known_strain
avr	3569	654	known_strain
nwi	3570	913	known_strain
spoc	3571	1340	known_strain
fia	3572	2423	known_strain
mum	3573	864828	known_strain
trq	3574	28240	known_strain
euc	3575	39483	known_strain
upv	3576	401471	known_strain
afj	3577	1232575	known_strain
cjz	3578	197	known_strain
hbc	3579	2026748	known_strain
thap	3580	1897616	known_strain
mta	3581	1525	known_strain
amz	3582	33910	known_strain
prn	3583	996801	known_strain
fna	3584	657445	known_strain
csx	3585	161899	known_strain
ksd	3586	1144748	known_strain
crl	3587	1724	known_strain
ccro	3588	52	known_strain
bpw	3589	52584	known_strain
sagn	3590	1311	known_strain
aub	3591	1872654	known_strain
rrb	3592	783	known_strain
pvn	3593	622681	known_strain
daq	3594	1401087	known_strain
pfre	3595	1744	known_strain
apin	3596	1302410	known_strain
cjeu	3597	197	known_strain
aer	3598	2041	known_strain
coa	3599	1720	known_strain
asui	3600	1278212	known_strain
cvo	3601	1031542	known_strain
spg	3602	1314	known_strain
beu	3603	1765219	known_strain
ciu	3604	1522	known_strain
senv	3605	28901	known_strain
baco	3606	1409	known_strain
pei	3607	1690220	known_strain
psj	3608	316	known_strain
mmai	3609	1432792	known_strain
tat	3610	84590	known_strain
